Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
758.368	22.673	-0.006	0.304	-0.001	894.107	0.153
758.400	22.661	0.000	0.296	0.007	896.544	0.160
758.432	22.661	-0.006	0.304	-0.001	895.325	0.153
758.464	22.661	-0.006	0.304	0.007	896.544	0.160
758.496	22.655	0.000	0.304	0.007	894.107	0.155
758.528	22.655	-0.006	0.320	-0.001	895.325	0.161
758.560	22.655	-0.006	0.312	-0.001	894.107	0.156
758.592	22.655	-0.006	0.296	-0.001	895.325	0.162
758.624	22.655	-0.012	0.312	-0.001	894.107	0.155
758.656	22.642	-0.006	0.320	-0.001	895.325	0.162
758.688	22.655	-0.006	0.320	-0.001	895.325	0.155
758.720	22.655	-0.006	0.304	-0.001	894.107	0.158
758.752	22.642	-0.012	0.312	-0.001	894.107	0.155
758.784	22.642	0.000	0.320	-0.001	894.107	0.161
758.816	22.642	-0.006	0.312	0.007	894.107	0.156
758.848	22.642	-0.006	0.320	-0.001	895.325	0.162
758.880	22.630	0.000	0.312	-0.017	894.107	0.157
758.912	22.636	0.000	0.312	-0.009	891.670	0.160
758.944	22.636	-0.006	0.320	-0.001	892.888	0.156
758.976	22.630	0.000	0.337	0.007	894.107	0.162
759.008	22.630	0.000	0.320	-0.001	891.670	0.156
759.040	22.630	-0.018	0.320	0.007	894.107	0.161
759.072	22.624	-0.006	0.320	0.007	890.451	0.156
759.104	22.636	-0.006	0.320	0.007	894.107	0.160
759.136	22.630	0.000	0.329	0.007	890.451	0.153
759.168	22.630	-0.012	0.329	-0.001	890.451	0.162
759.200	22.630	-0.006	0.329	0.007	892.888	0.153
759.232	22.612	-0.018	0.320	-0.001	888.014	0.160
759.264	22.618	0.000	0.320	-0.009	890.451	0.156
759.296	22.612	-0.006	0.329	-0.001	886.796	0.160
759.328	22.618	-0.012	0.320	-0.009	897.762	0.156
759.360	22.618	-0.006	0.312	-0.009	890.451	0.161
759.392	22.618	-0.006	0.320	-0.001	894.107	0.157
759.424	22.606	-0.006	0.320	-0.001	889.233	0.157
759.456	22.606	-0.006	0.320	-0.009	892.888	0.160
759.488	22.606	0.000	0.312	-0.001	891.670	0.157
759.520	22.612	-0.006	0.329	-0.009	891.670	0.161
759.552	22.606	-0.006	0.320	-0.001	892.888	0.160
759.584	22.606	-0.012	0.312	0.007	894.107	0.161
759.616	22.612	-0.006	0.312	0.007	895.325	0.157
759.648	22.600	-0.006	0.312	-0.001	895.325	0.157
759.680	22.600	0.006	0.312	-0.001	895.325	0.153
759.712	22.600	-0.006	0.312	-0.009	897.762	0.160
759.744	22.594	-0.006	0.304	-0.001	896.544	0.153
759.776	22.600	0.000	0.320	-0.001	897.762	0.157
759.808	22.594	-0.006	0.304	-0.001	898.981	0.155
759.840	22.594	0.000	0.312	0.007	898.981	0.157
759.872	22.594	-0.006	0.304	0.007	897.762	0.155
759.904	22.588	-0.012	0.312	-0.009	900.199	0.158
759.936	22.588	-0.006	0.312	-0.001	900.199	0.156
759.968	22.588	0.000	0.304	0.007	900.199	0.158
760.000	22.588	-0.018	0.304	-0.001	898.981	0.157
760.032	22.588	-0.012	0.304	0.007	901.418	0.160
760.064	22.581	-0.006	0.304	-0.001	901.418	0.156
760.096	22.588	0.006	0.296	-0.001	902.636	0.158
760.128	22.588	0.000	0.288	-0.001	898.981	0.156
760.160	22.581	-0.006	0.296	0.007	898.981	0.157
760.192	22.581	-0.006	0.304	-0.001	898.981	0.153
760.224	22.569	-0.006	0.288	-0.001	898.981	0.158
760.256	22.588	-0.006	0.288	-0.001	897.762	0.156
760.288	22.569	0.000	0.288	0.007	898.981	0.158
760.320	22.575	-0.006	0.296	-0.001	896.544	0.153
760.352	22.569	-0.006	0.304	-0.001	896.544	0.158
760.384	22.569	-0.012	0.296	-0.001	895.325	0.156
760.416	22.581	0.006	0.304	0.007	895.325	0.158
760.448	22.563	0.000	0.312	-0.001	894.107	0.155
760.480	22.569	-0.012	0.296	0.007	895.325	0.161
760.512	22.563	-0.012	0.304	-0.001	892.888	0.157
760.544	22.563	-0.006	0.312	-0.001	894.107	0.161
760.576	22.557	-0.012	0.312	0.007	892.888	0.158
760.608	22.557	-0.006	0.304	0.007	892.888	0.160
760.640	22.551	-0.006	0.304	-0.001	891.670	0.156
760.672	22.551	-0.006	0.312	0.007	891.670	0.160
760.704	22.557	-0.006	0.312	-0.001	894.107	0.157
760.736	22.545	-0.006	0.312	-0.001	896.544	0.161
760.768	22.563	-0.006	0.304	-0.001	894.107	0.155
760.800	22.545	-0.006	0.312	0.007	895.325	0.160
760.832	22.545	0.000	0.312	-0.001	895.325	0.157
760.864	22.539	-0.006	0.304	-0.009	895.325	0.160
760.896	22.545	-0.006	0.304	-0.009	896.544	0.157
760.928	22.545	-0.006	0.320	-0.001	897.762	0.160
760.960	22.533	-0.012	0.320	-0.001	897.762	0.157
760.992	22.533	-0.006	0.320	-0.009	897.762	0.158
761.024	22.539	0.000	0.329	-0.001	898.981	0.155
761.056	22.533	-0.012	0.320	0.007	898.981	0.158
761.088	22.533	-0.006	0.312	-0.009	901.418	0.155
761.120	22.533	-0.006	0.329	0.007	901.418	0.161
761.152	22.527	-0.006	0.329	-0.009	898.981	0.157
761.184	22.527	-0.006	0.320	-0.001	900.199	0.160
761.216	22.527	-0.012	0.337	-0.001	898.981	0.157
761.248	22.521	0.000	0.320	-0.001	898.981	0.161
761.280	22.515	-0.006	0.320	-0.001	901.418	0.157
761.312	22.521	-0.006	0.337	0.015	900.199	0.160
761.344	22.515	-0.006	0.337	0.007	901.418	0.155
761.376	22.515	-0.006	0.337	-0.009	900.199	0.160
761.408	22.521	-0.006	0.320	-0.017	900.199	0.157
761.440	22.508	-0.012	0.337	-0.001	901.418	0.160
761.472	22.508	0.000	0.329	0.007	902.636	0.153
761.504	22.508	-0.006	0.329	-0.001	902.636	0.158
761.536	22.508	-0.006	0.337	-0.009	902.636	0.156
761.568	22.508	-0.006	0.337	-0.001	901.418	0.157
761.600	22.502	0.000	0.337	-0.001	902.636	0.155
761.632	22.490	0.000	0.329	0.007	902.636	0.160
761.664	22.496	0.000	0.329	0.007	898.981	0.157
761.696	22.502	-0.012	0.329	-0.001	902.636	0.160
761.728	22.496	-0.006	0.312	-0.009	901.418	0.155
761.760	22.496	-0.006	0.337	-0.009	902.636	0.158
761.792	22.496	-0.006	0.337	-0.001	902.636	0.157
761.824	22.484	0.000	0.329	-0.001	900.199	0.160
761.856	22.496	-0.006	0.320	0.007	902.636	0.155
761.888	22.484	-0.006	0.329	0.007	902.636	0.160
761.920	22.490	-0.006	0.329	0.007	901.418	0.156
761.952	22.490	-0.006	0.329	-0.001	905.073	0.162
761.984	22.484	-0.006	0.312	-0.001	903.855	0.157
762.016	22.490	-0.006	0.320	-0.001	902.636	0.158
762.048	22.490	-0.006	0.320	-0.001	902.636	0.157
762.080	22.484	-0.006	0.320	0.007	902.636	0.160
762.112	22.478	-0.006	0.320	-0.001	905.073	0.156
762.144	22.484	0.000	0.320	-0.001	902.636	0.158
762.176	22.472	-0.006	0.312	-0.009	901.418	0.156
762.208	22.478	-0.006	0.312	0.007	901.418	0.158
762.240	22.472	0.000	0.312	0.007	898.981	0.156
762.272	22.472	-0.006	0.312	-0.001	900.199	0.158
762.304	22.472	0.000	0.304	0.007	897.762	0.155
762.336	22.472	-0.006	0.312	-0.001	898.981	0.157
762.368	22.472	-0.006	0.312	-0.009	895.325	0.156
762.400	22.466	-0.006	0.304	-0.001	896.544	0.160
762.432	22.466	-0.006	0.304	0.007	895.325	0.155
762.464	22.466	-0.006	0.312	0.007	894.107	0.158
762.496	22.466	0.000	0.296	0.007	892.888	0.157
762.528	22.460	-0.006	0.296	-0.001	894.107	0.160
762.560	22.466	-0.006	0.304	-0.001	894.107	0.155
762.592	22.460	-0.006	0.304	-0.009	892.888	0.158
762.624	22.466	0.000	0.312	-0.009	891.670	0.157
762.656	22.454	-0.006	0.304	0.007	890.451	0.160
762.688	22.454	0.000	0.304	0.007	890.451	0.158
762.720	22.454	-0.006	0.296	-0.017	892.888	0.160
762.752	22.454	-0.012	0.304	-0.001	891.670	0.155
762.784	22.454	-0.006	0.304	-0.009	891.670	0.160
762.816	22.448	-0.006	0.304	-0.009	890.451	0.157
762.848	22.448	0.000	0.296	-0.001	891.670	0.162
762.880	22.448	-0.018	0.304	-0.009	891.670	0.158
762.912	22.448	-0.006	0.312	0.007	892.888	0.160
762.944	22.435	-0.012	0.288	-0.009	892.888	0.157
762.976	22.441	-0.006	0.304	0.007	895.325	0.161
763.008	22.454	-0.006	0.304	-0.009	894.107	0.158
763.040	22.441	-0.006	0.288	-0.001	896.544	0.162
763.072	22.441	0.000	0.304	-0.001	892.888	0.157
763.104	22.435	-0.006	0.296	0.007	894.107	0.160
763.136	22.435	-0.006	0.296	-0.009	894.107	0.160
763.168	22.435	-0.006	0.296	0.007	894.107	0.162
763.200	22.435	-0.006	0.296	0.007	895.325	0.158
763.232	22.429	0.000	0.296	-0.009	898.981	0.161
763.264	22.441	-0.006	0.296	-0.001	898.981	0.160
763.296	22.429	-0.006	0.312	0.007	897.762	0.162
763.328	22.429	-0.006	0.304	0.007	896.544	0.157
763.360	22.423	-0.006	0.304	-0.001	897.762	0.160
763.392	22.423	-0.012	0.312	-0.009	897.762	0.156
763.424	22.417	-0.006	0.296	-0.001	897.762	0.160
763.456	22.423	-0.006	0.304	-0.001	897.762	0.157
763.488	22.423	-0.006	0.304	0.007	900.199	0.160
763.520	22.417	0.000	0.304	0.007	900.199	0.157
763.552	22.411	0.000	0.312	-0.001	898.981	0.158
763.584	22.417	-0.006	0.312	0.007	900.199	0.153
763.616	22.417	-0.006	0.312	0.007	902.636	0.156
763.648	22.411	-0.012	0.312	0.007	900.199	0.155
763.680	22.411	-0.006	0.304	-0.009	902.636	0.156
763.712	22.411	-0.006	0.312	0.007	902.636	0.152
763.744	22.405	-0.006	0.304	-0.001	903.855	0.157
763.776	22.399	-0.012	0.312	0.007	903.855	0.156
763.808	22.405	-0.006	0.304	-0.009	902.636	0.158
763.840	22.405	-0.012	0.312	0.007	901.418	0.155
763.872	22.399	-0.006	0.304	0.007	903.855	0.157
763.904	22.399	-0.006	0.312	0.007	902.636	0.153
763.936	22.393	0.000	0.312	-0.001	902.636	0.157
763.968	22.393	-0.006	0.304	-0.001	900.199	0.157
764.000	22.387	-0.006	0.312	-0.009	901.418	0.160
764.032	22.381	-0.006	0.329	-0.009	897.762	0.155
764.064	22.387	-0.006	0.320	-0.009	897.762	0.158
764.096	22.393	-0.012	0.312	-0.001	896.544	0.156
764.128	22.393	-0.012	0.320	-0.001	895.325	0.157
764.160	22.381	-0.006	0.296	-0.001	894.107	0.155
764.192	22.381	-0.006	0.312	-0.001	892.888	0.160
764.224	22.381	-0.006	0.304	0.007	891.670	0.157
764.256	22.387	-0.006	0.288	0.007	890.451	0.161
764.288	22.381	0.000	0.304	0.007	888.014	0.157
764.320	22.374	0.000	0.304	-0.001	889.233	0.158
764.352	22.387	-0.006	0.304	-0.001	888.014	0.155
764.384	22.368	-0.006	0.304	-0.001	886.796	0.158
764.416	22.381	-0.006	0.296	-0.001	886.796	0.158
764.448	22.374	-0.006	0.304	-0.001	885.577	0.161
764.480	22.381	-0.006	0.296	0.007	884.359	0.156
764.512	22.368	-0.012	0.304	-0.001	885.577	0.161
764.544	22.374	-0.006	0.304	-0.001	885.577	0.157
764.576	22.374	-0.006	0.288	-0.001	886.796	0.160
764.608	22.374	0.000	0.304	-0.001	885.577	0.156
764.640	22.368	-0.012	0.288	0.007	884.359	0.158
764.672	22.362	-0.006	0.296	0.007	883.140	0.155
764.704	22.368	-0.006	0.279	-0.001	885.577	0.158
764.736	22.362	0.000	0.279	-0.001	884.359	0.156
764.768	22.356	-0.012	0.296	-0.009	885.577	0.158
764.800	22.368	-0.006	0.288	0.007	884.359	0.156
764.832	22.362	-0.006	0.288	-0.001	883.140	0.160
764.864	22.356	-0.012	0.288	-0.001	884.359	0.157
764.896	22.356	-0.012	0.296	-0.009	886.796	0.158
764.928	22.350	-0.006	0.279	-0.009	884.359	0.156
764.960	22.350	0.000	0.288	-0.001	885.577	0.158
764.992	22.362	-0.006	0.288	0.007	883.140	0.156
765.024	22.350	-0.006	0.288	0.007	886.796	0.158
765.056	22.344	-0.012	0.288	0.007	884.359	0.155
765.088	22.350	-0.006	0.288	0.007	886.796	0.160
765.120	22.344	-0.012	0.296	-0.001	884.359	0.158
765.152	22.338	-0.006	0.304	0.007	890.451	0.157
765.184	22.332	-0.006	0.296	-0.001	883.140	0.157
765.216	22.350	-0.006	0.296	-0.009	890.451	0.157
765.248	22.338	-0.018	0.288	-0.001	881.922	0.157
765.280	22.338	-0.006	0.304	-0.009	889.233	0.158
765.312	22.332	-0.006	0.304	0.007	883.140	0.158
765.344	22.332	0.000	0.304	-0.001	891.670	0.155
765.376	22.326	0.000	0.304	-0.009	883.140	0.157
765.408	22.332	-0.006	0.304	-0.001	892.888	0.155
765.440	22.332	-0.006	0.312	0.007	880.703	0.157
765.472	22.332	0.000	0.312	0.007	890.451	0.156
765.504	22.320	-0.006	0.304	-0.009	880.703	0.160
765.536	22.320	-0.012	0.304	-0.009	888.014	0.156
765.568	22.326	-0.012	0.312	-0.001	881.922	0.161
765.600	22.326	-0.006	0.304	0.007	883.140	0.157
765.632	22.320	-0.012	0.312	0.007	878.266	0.160
765.664	22.314	-0.006	0.304	-0.001	884.359	0.156
765.696	22.326	-0.006	0.320	-0.009	888.014	0.160
765.728	22.320	0.000	0.312	-0.001	885.577	0.156
765.760	22.314	-0.012	0.304	-0.001	885.577	0.162
765.792	22.308	-0.012	0.320	-0.009	884.359	0.157
765.824	22.308	-0.006	0.320	-0.001	886.796	0.162
765.856	22.308	-0.006	0.320	-0.009	885.577	0.156
765.888	22.308	-0.006	0.304	-0.009	885.577	0.161
765.920	22.314	0.006	0.320	-0.001	884.359	0.155
765.952	22.314	-0.006	0.320	-0.001	888.014	0.161
765.984	22.295	0.000	0.320	-0.009	885.577	0.155
766.016	22.301	-0.006	0.320	-0.001	888.014	0.162
766.048	22.301	-0.006	0.320	-0.001	885.577	0.153
766.080	22.301	-0.006	0.320	-0.001	886.796	0.160
766.112	22.295	-0.006	0.320	0.007	885.577	0.155
766.144	22.289	-0.006	0.304	0.007	888.014	0.158
766.176	22.289	-0.006	0.329	-0.001	886.796	0.153
766.208	22.289	-0.006	0.304	0.007	889.233	0.160
766.240	22.283	0.000	0.312	-0.001	886.796	0.153
766.272	22.283	-0.006	0.329	-0.009	888.014	0.160
766.304	22.295	0.000	0.304	0.007	888.014	0.152
766.336	22.283	-0.012	0.312	-0.009	888.014	0.158
766.368	22.283	-0.006	0.320	0.007	888.014	0.153
766.400	22.277	-0.006	0.304	0.007	889.233	0.157
766.432	22.289	-0.006	0.312	-0.001	888.014	0.156
766.464	22.271	-0.006	0.312	-0.009	889.233	0.160
766.496	22.271	-0.006	0.320	0.015	889.233	0.152
766.528	22.283	-0.006	0.304	-0.001	890.451	0.161
766.560	22.271	-0.018	0.312	0.007	888.014	0.153
766.592	22.271	-0.012	0.312	-0.001	889.233	0.158
766.624	22.271	-0.006	0.304	-0.001	888.014	0.152
766.656	22.271	-0.012	0.312	-0.009	891.670	0.161
766.688	22.271	-0.012	0.304	-0.001	890.451	0.152
766.720	22.271	0.000	0.304	-0.001	890.451	0.161
766.752	22.259	-0.006	0.312	-0.001	889.233	0.152
766.784	22.259	-0.006	0.304	-0.001	890.451	0.160
766.816	22.253	0.000	0.312	-0.001	889.233	0.153
766.848	22.253	-0.006	0.304	-0.009	890.451	0.160
766.880	22.265	-0.006	0.296	-0.001	889.233	0.155
766.912	22.259	-0.012	0.304	0.007	890.451	0.160
766.944	22.253	-0.006	0.304	-0.001	888.014	0.156
766.976	22.259	0.000	0.304	0.007	892.888	0.158
767.008	22.253	0.000	0.296	-0.001	891.670	0.153
767.040	22.253	-0.006	0.296	-0.009	891.670	0.160
767.072	22.253	-0.006	0.304	-0.001	890.451	0.155
767.104	22.253	-0.012	0.304	-0.009	892.888	0.161
767.136	22.253	-0.012	0.304	-0.009	892.888	0.155
767.168	22.253	0.000	0.296	-0.009	891.670	0.162
767.200	22.247	-0.006	0.304	-0.001	892.888	0.155
767.232	22.253	-0.006	0.304	-0.001	894.107	0.161
767.264	22.241	0.000	0.288	-0.001	890.451	0.153
767.296	22.234	0.000	0.288	0.007	892.888	0.162
767.328	22.241	-0.006	0.304	-0.001	891.670	0.155
767.360	22.241	-0.012	0.304	-0.001	890.451	0.161
767.392	22.234	-0.006	0.312	-0.001	890.451	0.156
767.424	22.228	-0.012	0.304	-0.001	894.107	0.160
767.456	22.234	-0.006	0.312	0.007	892.888	0.155
767.488	22.234	-0.018	0.304	0.007	892.888	0.163
767.520	22.234	0.000	0.296	0.007	892.888	0.156
767.552	22.228	-0.006	0.304	0.007	894.107	0.164
767.584	22.228	-0.006	0.320	-0.001	892.888	0.153
767.616	22.222	0.006	0.304	-0.001	895.325	0.162
767.648	22.228	-0.006	0.304	0.007	892.888	0.155
767.680	22.216	0.000	0.304	0.007	894.107	0.163
767.712	22.228	-0.006	0.304	-0.001	894.107	0.152
767.744	22.216	-0.012	0.304	0.007	894.107	0.163
767.776	22.210	-0.006	0.312	0.007	892.888	0.155
767.808	22.210	0.000	0.304	0.007	895.325	0.161
767.840	22.216	-0.006	0.312	-0.001	898.981	0.153
767.872	22.204	0.000	0.312	0.007	895.325	0.160
767.904	22.216	-0.006	0.304	-0.009	895.325	0.155
767.936	22.204	-0.012	0.312	0.007	896.544	0.160
767.968	22.216	-0.012	0.320	-0.001	895.325	0.155
768.000	22.204	-0.012	0.304	-0.001	896.544	0.157
768.032	22.198	-0.006	0.312	0.007	897.762	0.153
768.064	22.204	-0.006	0.304	0.007	897.762	0.157
768.096	22.198	-0.006	0.312	-0.001	895.325	0.152
768.128	22.198	-0.018	0.312	-0.001	897.762	0.158
768.160	22.204	-0.006	0.304	0.007	897.762	0.152
768.192	22.192	-0.012	0.304	-0.001	897.762	0.157
768.224	22.186	-0.006	0.312	0.007	895.325	0.152
768.256	22.192	-0.006	0.304	0.007	897.762	0.157
768.288	22.192	0.000	0.320	0.007	898.981	0.152
768.320	22.192	-0.006	0.320	0.007	900.199	0.156
768.352	22.186	-0.018	0.304	-0.001	897.762	0.150
768.384	22.186	0.000	0.312	0.007	898.981	0.155
768.416	22.192	-0.006	0.304	-0.001	897.762	0.152
768.448	22.186	0.000	0.312	-0.009	900.199	0.155
768.480	22.186	-0.006	0.304	0.007	898.981	0.151
768.512	22.186	-0.018	0.288	-0.001	900.199	0.155
768.544	22.180	-0.006	0.296	0.007	900.199	0.152
768.576	22.180	0.000	0.312	-0.001	900.199	0.156
768.608	22.186	-0.006	0.296	-0.001	897.762	0.150
768.640	22.174	-0.012	0.304	-0.009	898.981	0.155
768.672	22.174	-0.006	0.296	-0.001	898.981	0.152
768.704	22.167	-0.006	0.296	-0.009	902.636	0.155
768.736	22.174	-0.006	0.296	-0.001	900.199	0.151
768.768	22.174	-0.006	0.304	0.007	900.199	0.155
768.800	22.174	-0.012	0.296	0.007	900.199	0.152
768.832	22.167	-0.012	0.296	-0.001	902.636	0.156
768.864	22.167	-0.006	0.304	-0.001	901.418	0.150
768.896	22.161	-0.006	0.288	0.007	902.636	0.155
768.928	22.161	0.000	0.296	-0.001	902.636	0.152
768.960	22.161	-0.006	0.288	-0.001	901.418	0.155
768.992	22.167	-0.006	0.288	-0.009	900.199	0.152
769.024	22.167	-0.006	0.288	0.007	903.855	0.158
769.056	22.155	0.000	0.279	-0.009	902.636	0.153
769.088	22.161	0.006	0.296	-0.001	902.636	0.155
769.120	22.161	0.000	0.288	-0.009	903.855	0.153
769.152	22.155	0.000	0.279	-0.001	903.855	0.158
769.184	22.161	-0.006	0.271	-0.001	903.855	0.155
769.216	22.161	-0.006	0.288	0.007	903.855	0.158
769.248	22.143	-0.006	0.279	-0.001	902.636	0.155
769.280	22.155	-0.006	0.271	-0.009	901.418	0.158
769.312	22.155	0.000	0.279	-0.001	901.418	0.153
769.344	22.149	0.000	0.271	0.007	900.199	0.160
769.376	22.143	-0.006	0.279	-0.001	897.762	0.157
769.408	22.149	-0.006	0.271	-0.001	896.544	0.158
769.440	22.143	-0.006	0.279	-0.001	894.107	0.156
769.472	22.149	0.000	0.271	-0.001	894.107	0.157
769.504	22.137	-0.006	0.271	0.007	890.451	0.153
769.536	22.143	-0.006	0.288	-0.001	889.233	0.156
769.568	22.143	-0.006	0.279	0.007	888.014	0.153
769.600	22.131	-0.006	0.279	-0.001	886.796	0.157
769.632	22.143	-0.006	0.279	-0.009	884.359	0.153
769.664	22.131	-0.012	0.288	-0.001	881.922	0.156
769.696	22.137	0.000	0.296	0.007	878.266	0.153
769.728	22.131	-0.006	0.279	-0.001	880.703	0.158
769.760	22.137	0.006	0.296	0.007	878.266	0.152
769.792	22.125	0.000	0.279	0.007	884.359	0.155
769.824	22.125	-0.006	0.288	-0.001	874.611	0.157
769.856	22.125	-0.006	0.288	-0.001	877.048	0.156
769.888	22.131	0.000	0.288	0.007	878.266	0.160
769.920	22.119	-0.012	0.288	0.015	879.485	0.155
769.952	22.125	-0.012	0.288	0.007	878.266	0.158
769.984	22.119	0.000	0.288	0.007	878.266	0.156
770.016	22.119	-0.006	0.288	-0.001	880.703	0.160
770.048	22.125	-0.006	0.288	-0.001	879.485	0.153
770.080	22.125	0.000	0.296	0.007	880.703	0.157
770.112	22.119	-0.012	0.288	0.007	879.485	0.153
770.144	22.107	-0.012	0.288	-0.001	881.922	0.158
770.176	22.107	0.000	0.271	-0.009	881.922	0.153
770.208	22.113	-0.006	0.279	0.007	880.703	0.158
770.240	22.107	-0.012	0.288	-0.009	881.922	0.156
770.272	22.107	-0.006	0.288	-0.009	883.140	0.158
770.304	22.119	0.000	0.279	-0.009	881.922	0.152
770.336	22.107	-0.006	0.288	-0.001	883.140	0.158
770.368	22.101	-0.006	0.288	-0.001	880.703	0.152
770.400	22.101	0.000	0.279	-0.001	884.359	0.160
770.432	22.101	0.000	0.279	-0.009	884.359	0.153
770.464	22.101	-0.006	0.279	-0.009	885.577	0.162
770.496	22.094	0.006	0.271	-0.009	883.140	0.153
770.528	22.088	-0.006	0.288	-0.001	884.359	0.160
770.560	22.088	-0.006	0.271	-0.009	883.140	0.155
770.592	22.101	-0.006	0.279	-0.001	885.577	0.160
770.624	22.101	-0.012	0.279	-0.001	884.359	0.156
770.656	22.107	-0.006	0.279	-0.001	885.577	0.161
770.688	22.088	-0.006	0.279	-0.001	885.577	0.155
770.720	22.094	-0.006	0.288	-0.009	884.359	0.161
770.752	22.094	-0.006	0.288	-0.009	886.796	0.152
770.784	22.082	-0.012	0.279	-0.001	888.014	0.160
770.816	22.088	-0.006	0.279	-0.009	886.796	0.151
770.848	22.082	0.000	0.271	-0.001	886.796	0.160
770.880	22.082	-0.006	0.279	-0.009	888.014	0.152
770.912	22.082	0.000	0.271	0.007	888.014	0.161
770.944	22.082	0.000	0.271	0.007	888.014	0.150
770.976	22.082	-0.006	0.279	-0.001	888.014	0.158
771.008	22.088	-0.006	0.271	0.007	889.233	0.147
771.040	22.076	-0.006	0.271	0.007	889.233	0.157
771.072	22.088	-0.006	0.271	-0.009	888.014	0.149
771.104	22.076	0.000	0.279	0.007	890.451	0.157
771.136	22.076	0.000	0.271	-0.001	889.233	0.149
771.168	22.076	-0.012	0.279	0.007	891.670	0.157
771.200	22.070	-0.006	0.255	0.007	890.451	0.149
771.232	22.070	-0.006	0.263	-0.001	891.670	0.160
771.264	22.070	-0.012	0.263	-0.001	888.014	0.147
771.296	22.076	-0.012	0.263	-0.001	892.888	0.155
771.328	22.070	-0.006	0.263	-0.009	886.796	0.149
771.360	22.070	-0.012	0.255	0.007	892.888	0.156
771.392	22.070	-0.012	0.247	0.007	892.888	0.152
771.424	22.070	-0.006	0.263	0.007	891.670	0.156
771.456	22.070	-0.012	0.247	-0.001	892.888	0.151
771.488	22.070	-0.006	0.247	-0.001	894.107	0.155
771.520	22.070	-0.012	0.247	0.007	894.107	0.151
771.552	22.070	-0.018	0.239	0.007	895.325	0.156
771.584	22.058	-0.006	0.239	-0.001	894.107	0.152
771.616	22.058	-0.006	0.239	-0.001	897.762	0.157
771.648	22.064	-0.006	0.239	0.007	895.325	0.152
771.680	22.064	-0.006	0.255	-0.001	896.544	0.157
771.712	22.058	-0.006	0.239	-0.009	895.325	0.153
771.744	22.046	-0.006	0.239	-0.001	896.544	0.156
771.776	22.058	0.000	0.247	-0.001	896.544	0.153
771.808	22.046	-0.006	0.247	-0.017	897.762	0.158
771.840	22.052	0.006	0.255	0.015	896.544	0.152
771.872	22.052	-0.006	0.247	-0.009	898.981	0.160
771.904	22.052	-0.006	0.239	0.015	897.762	0.153
771.936	22.046	-0.006	0.247	-0.001	900.199	0.158
771.968	22.052	-0.006	0.239	-0.001	897.762	0.153
772.000	22.046	-0.006	0.255	0.007	898.981	0.157
772.032	22.046	-0.006	0.247	-0.001	896.544	0.155
772.064	22.052	-0.006	0.255	0.007	892.888	0.158
772.096	22.040	-0.012	0.239	0.007	892.888	0.153
772.128	22.040	0.000	0.255	-0.001	892.888	0.158
772.160	22.034	0.000	0.247	0.007	890.451	0.153
772.192	22.040	-0.006	0.247	0.007	890.451	0.158
772.224	22.040	-0.018	0.255	-0.009	889.233	0.157
772.256	22.040	-0.012	0.239	-0.001	888.014	0.158
772.288	22.040	-0.006	0.255	0.015	885.577	0.153
772.320	22.034	-0.006	0.247	-0.009	884.359	0.157
