Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A	RPM	Torque
797.012	20.925	-25.589	4.645	0.033	0.033	0.033	2.226	-0.001
797.075	20.560	-25.887	5.291	0.041	0.025	0.025	0.986	0.000
797.137	20.219	-26.167	5.918	0.041	0.033	0.025	-1.495	-0.002
797.200	19.872	-26.435	6.545	0.025	0.025	0.025	-0.255	-0.002
797.262	19.543	-26.697	7.123	0.049	0.033	0.025	-0.255	-0.001
797.325	19.196	-26.922	7.708	0.016	0.025	0.025	0.986	-0.001
797.387	18.831	-27.117	8.268	0.041	0.033	0.033	2.226	-0.001
797.450	18.441	-27.294	8.822	0.033	0.033	0.025	0.986	0.000
797.512	18.046	-27.452	9.388	0.033	0.033	0.025	-0.255	0.003
797.575	17.583	-27.543	9.936	0.041	0.025	0.033	-0.255	0.002
797.638	17.126	-27.647	10.496	0.041	0.041	0.033	-0.255	0.002
797.700	16.645	-27.738	11.050	0.025	0.025	0.025	0.986	0.000
797.763	16.152	-27.848	11.653	0.041	0.033	0.033	-0.255	0.000
797.825	15.690	-27.964	12.250	0.033	0.025	0.033	-0.255	0.002
797.888	15.202	-28.122	12.865	0.033	0.025	0.033	-0.255	0.003
797.950	14.715	-28.238	13.498	0.041	0.025	0.033	0.986	0.002
798.013	14.204	-28.341	14.088	0.033	0.025	0.016	0.986	0.002
798.075	13.711	-28.420	14.673	0.033	0.033	0.025	-1.495	0.000
798.138	13.315	-28.463	15.111	0.033	0.033	0.025	-0.255	0.002
798.201	12.938	-28.524	15.550	0.041	0.033	0.025	0.986	0.002
798.263	12.499	-28.560	16.024	0.049	0.033	0.033	-0.255	0.003
798.326	12.073	-28.566	16.451	0.033	0.033	0.025	0.986	0.002
798.388	11.604	-28.566	16.913	0.033	0.025	0.025	-0.255	0.002
798.451	11.105	-28.530	17.388	0.041	0.033	0.025	0.986	0.003
798.513	10.600	-28.451	17.820	0.033	0.025	0.025	-0.255	0.003
798.576	10.100	-28.359	18.228	0.033	0.025	0.025	-1.495	-0.001
798.638	9.559	-28.219	18.630	0.033	0.033	0.033	-0.255	-0.001
798.701	9.005	-28.043	19.014	0.033	0.025	0.033	0.986	-0.002
798.763	8.365	-27.799	19.409	0.041	0.025	0.025	-0.255	0.000
798.826	7.610	-27.476	19.830	0.025	0.025	0.033	-0.255	0.003
798.889	6.770	-27.020	20.219	0.033	0.033	0.033	-0.255	0.004
798.951	5.808	-26.484	20.645	0.041	0.041	0.033	0.986	0.003
799.014	4.755	-25.881	21.102	0.033	0.016	0.025	2.226	0.004
799.076	3.708	-25.291	21.559	0.041	0.025	0.025	2.226	0.002
799.139	2.673	-24.731	22.034	0.041	0.033	0.025	0.986	0.003
799.201	1.735	-24.219	22.454	0.025	0.025	0.033	0.986	0.002
799.264	0.877	-23.781	22.880	0.041	0.033	0.025	-0.255	0.005
799.326	0.110	-23.397	23.282	0.033	0.025	0.025	0.986	0.004
799.389	-0.615	-23.062	23.653	0.033	0.033	0.025	0.986	0.002
799.452	-1.266	-22.752	24.006	0.033	0.025	0.033	0.986	0.002
799.514	-1.887	-22.441	24.311	0.033	0.033	0.033	-0.255	0.003
799.577	-2.454	-22.143	24.591	0.025	0.025	0.025	2.226	0.003
799.639	-3.062	-21.820	24.871	0.041	0.033	0.016	-0.255	0.003
799.702	-3.629	-21.498	25.120	0.049	0.033	0.033	-0.255	0.002
799.764	-4.183	-21.169	25.358	0.041	0.033	0.025	-1.495	0.003
799.827	-4.767	-20.828	25.589	0.041	0.025	0.025	-0.255	0.002
799.889	-5.303	-20.481	25.796	0.033	0.025	0.025	0.986	0.004
799.952	-5.857	-20.128	25.997	0.041	0.033	0.033	0.986	0.003
800.014	-6.423	-19.738	26.174	0.049	0.025	0.025	0.986	0.000
800.077	-6.965	-19.343	26.308	0.041	0.033	0.033	0.986	0.003
800.140	-7.592	-18.910	26.496	0.025	0.025	0.025	-0.255	0.003
800.202	-8.189	-18.496	26.691	0.041	0.033	0.025	-0.255	0.002
800.265	-8.767	-18.064	26.855	0.041	0.025	0.025	-0.255	0.003
800.327	-9.352	-17.644	27.002	0.033	0.025	0.025	-0.255	0.002
800.390	-9.906	-17.236	27.160	0.033	0.016	0.025	2.226	0.002
800.452	-10.441	-16.846	27.288	0.041	0.033	0.033	0.986	0.004
800.515	-10.971	-16.444	27.440	0.033	0.025	0.025	-0.255	0.003
800.577	-11.507	-16.061	27.568	0.033	0.025	0.025	-0.255	0.003
800.640	-12.055	-15.641	27.702	0.041	0.016	0.025	-0.255	0.003
800.703	-12.645	-15.178	27.842	0.033	0.025	0.025	0.986	0.002
800.765	-13.260	-14.691	27.957	0.041	0.025	0.025	-0.255	0.002
800.828	-13.887	-14.174	28.079	0.025	0.025	0.025	-0.255	0.002
800.890	-14.472	-13.674	28.158	0.041	0.033	0.025	-1.495	0.002
800.953	-14.965	-13.206	28.189	0.033	0.025	0.025	0.986	0.002
801.015	-15.446	-12.706	28.183	0.041	0.025	0.025	-0.255	-0.001
801.078	-15.945	-12.250	28.207	0.041	0.033	0.025	0.986	0.000
801.140	-16.402	-11.787	28.195	0.033	0.033	0.033	0.986	0.000
801.203	-16.822	-11.300	28.146	0.033	0.025	0.041	0.986	0.000
801.265	-17.303	-10.752	28.073	0.033	0.025	0.008	-0.255	0.002
801.328	-17.662	-10.289	27.964	0.033	0.025	0.025	-0.255	0.000
801.391	-18.070	-9.723	27.811	0.041	0.025	0.025	0.986	0.000
801.453	-18.441	-9.163	27.629	0.041	0.033	0.025	-1.495	0.002
801.516	-18.813	-8.511	27.355	0.033	0.033	0.016	-0.255	0.003
801.578	-19.196	-7.787	26.995	0.049	0.025	0.025	-0.255	0.000
801.641	-19.616	-6.959	26.581	0.041	0.033	0.025	-1.495	0.003
801.703	-20.073	-5.997	26.076	0.041	0.025	0.016	0.986	0.003
801.766	-20.524	-5.011	25.559	0.041	0.041	0.025	0.986	0.003
801.828	-20.980	-4.018	25.011	0.049	0.016	0.033	0.986	0.002
801.891	-21.492	-3.038	24.542	0.033	0.033	0.025	-1.495	0.000
801.954	-21.973	-2.137	24.122	0.041	0.025	0.025	-0.255	0.000
802.016	-22.423	-1.297	23.726	0.041	0.025	0.025	-0.255	0.000
802.079	-22.849	-0.548	23.397	0.033	0.033	0.025	0.986	0.002
802.141	-23.227	0.183	23.075	0.033	0.041	0.033	0.986	0.000
802.204	-23.592	0.846	22.752	0.033	0.041	0.033	0.986	0.003
802.266	-23.878	1.504	22.387	0.049	0.025	0.025	-0.255	0.002
802.329	-24.158	2.149	22.021	0.033	0.033	0.025	-0.255	-0.001
802.391	-24.444	2.782	21.662	0.033	0.025	0.016	-0.255	0.003
802.454	-24.718	3.385	21.333	0.025	0.033	0.033	0.986	0.000
802.516	-24.999	4.018	20.986	0.041	0.025	0.025	0.986	0.000
802.579	-25.260	4.639	20.633	0.033	0.033	0.025	-1.495	0.000
802.642	-25.534	5.218	20.298	0.041	0.033	0.016	-1.495	-0.001
802.704	-25.772	5.808	19.951	0.049	0.033	0.016	-0.255	0.002
802.767	-25.997	6.374	19.610	0.041	0.033	0.025	0.986	0.004
802.829	-26.204	6.953	19.227	0.041	0.016	0.016	-1.495	0.003
802.892	-26.417	7.537	18.855	0.041	0.033	0.025	0.986	0.002
802.954	-26.588	8.110	18.466	0.041	0.025	0.016	-0.255	0.003
803.017	-26.740	8.688	18.027	0.041	0.025	0.025	-0.255	0.000
803.079	-26.862	9.272	17.589	0.041	0.025	0.025	-1.495	0.002
803.142	-26.995	9.845	17.145	0.033	0.025	0.025	-0.255	0.000
803.205	-27.117	10.399	16.694	0.033	0.033	0.025	-0.255	0.003
803.267	-27.233	10.947	16.256	0.033	0.033	0.025	0.986	0.004
803.330	-27.385	11.525	15.842	0.033	0.033	0.025	-0.255	0.002
803.392	-27.537	12.122	15.397	0.025	0.041	0.025	-0.255	0.004
803.455	-27.677	12.725	14.935	0.033	0.033	0.025	-0.255	0.004
803.517	-27.811	13.346	14.460	0.041	0.033	0.025	-0.255	0.003
803.580	-27.939	13.973	13.954	0.041	0.033	0.016	-0.255	0.004
803.642	-28.018	14.521	13.467	0.033	0.033	0.033	-0.255	0.004
803.705	-28.091	15.032	13.041	0.033	0.033	0.025	0.986	0.002
803.767	-28.128	15.543	12.566	0.033	0.016	0.033	2.226	0.004
803.830	-28.128	15.988	12.104	0.033	0.025	0.033	-0.255	0.004
803.893	-28.164	16.487	11.647	0.033	0.033	0.025	0.986	0.003
803.955	-28.140	16.974	11.148	0.041	0.016	0.033	-0.255	0.003
804.018	-28.079	17.443	10.612	0.049	0.033	0.025	2.226	0.004
804.080	-28.018	17.875	10.113	0.025	0.033	0.025	-1.495	0.004
804.143	-27.933	18.259	9.650	0.041	0.033	0.025	0.986	0.003
804.205	-27.781	18.636	9.126	0.025	0.025	0.025	-0.255	0.000
804.268	-27.586	18.995	8.566	0.033	0.025	0.025	-0.255	-0.001
804.330	-27.245	19.361	7.872	0.033	0.033	0.033	2.226	-0.001
804.393	-26.801	19.750	7.032	0.049	0.033	0.025	0.986	-0.001
804.456	-26.308	20.171	6.119	0.041	0.025	0.041	-1.495	-0.001
804.518	-25.808	20.633	5.169	0.033	0.025	0.025	0.986	0.000
804.581	-25.315	21.157	4.158	0.033	0.033	0.025	-0.255	0.002
804.643	-24.865	21.620	3.239	0.033	0.025	0.025	-0.255	-0.001
804.706	-24.432	22.058	2.350	0.049	0.025	0.033	-0.255	0.002
804.768	-24.037	22.478	1.553	0.041	0.025	0.025	-0.255	0.000
804.831	-23.714	22.874	0.828	0.033	0.025	0.025	-0.255	0.000
804.893	-23.379	23.239	0.140	0.033	0.033	0.025	0.986	0.000
804.956	-23.069	23.568	-0.505	0.041	0.025	0.025	-1.495	0.000
805.018	-22.758	23.897	-1.139	0.041	0.025	0.016	0.986	0.003
805.081	-22.411	24.213	-1.802	0.025	0.025	0.025	-0.255	0.004
805.144	-22.058	24.530	-2.460	0.041	0.016	0.025	2.226	0.002
805.206	-21.711	24.859	-3.148	0.041	0.025	0.025	-0.255	0.004
805.269	-21.364	25.181	-3.817	0.033	0.033	0.025	0.986	0.002
805.331	-21.011	25.504	-4.481	0.041	0.016	0.041	-0.255	0.003
805.394	-20.658	25.820	-5.145	0.033	0.025	0.033	0.986	0.003
805.456	-20.298	26.125	-5.802	0.049	0.033	0.025	0.986	0.003
805.519	-19.951	26.411	-6.435	0.033	0.025	0.025	2.226	0.002
805.581	-19.598	26.655	-7.026	0.033	0.025	0.025	-0.255	-0.001
805.644	-19.263	26.874	-7.586	0.033	0.033	0.033	-1.495	0.000
805.707	-18.904	27.069	-8.128	0.033	0.033	0.025	-0.255	0.002
805.769	-18.527	27.251	-8.682	0.041	0.033	0.016	-0.255	0.002
805.832	-18.143	27.409	-9.230	0.041	0.025	0.033	-1.495	0.000
805.894	-17.705	27.537	-9.808	0.033	0.025	0.025	-0.255	0.000
805.957	-17.230	27.635	-10.368	0.033	0.016	0.025	-0.255	0.000
806.019	-16.737	27.720	-10.959	0.033	0.033	0.016	-0.255	-0.002
806.082	-16.237	27.811	-11.537	0.041	0.016	0.025	0.986	-0.001
806.144	-15.750	27.939	-12.152	0.041	0.025	0.016	-0.255	0.002
806.207	-15.294	28.067	-12.743	0.049	0.025	0.025	-0.255	0.000
806.269	-14.801	28.195	-13.364	0.033	0.033	0.025	-0.255	0.002
806.332	-14.283	28.304	-13.997	0.033	0.025	0.016	0.986	0.004
806.395	-13.760	28.371	-14.588	0.041	0.025	0.025	-0.255	0.005
806.457	-13.352	28.426	-15.032	0.041	0.025	0.033	-1.495	0.004
806.520	-12.968	28.469	-15.470	0.033	0.041	0.025	-0.255	0.004
806.582	-12.542	28.511	-15.927	0.033	0.025	0.025	0.986	0.005
806.645	-12.140	28.530	-16.359	0.049	0.033	0.025	-0.255	0.005
806.707	-11.696	28.548	-16.822	0.049	0.033	0.033	0.986	0.003
806.770	-11.184	28.518	-17.285	0.033	0.033	0.041	-0.255	0.002
806.832	-10.648	27.306	-16.536	0.033	0.745	-0.680	-0.255	0.011
806.895	-10.137	26.904	-16.664	0.033	1.982	-1.917	-1.495	0.006
806.958	-9.620	26.448	-16.706	0.041	3.399	-3.358	-1.495	0.002
807.020	-9.059	26.003	-16.822	0.041	4.956	-4.890	-1.495	-0.001
807.083	-8.444	25.553	-16.992	0.025	6.536	-6.495	-1.495	-0.002
807.145	-7.720	25.047	-17.230	0.033	8.117	-8.076	-0.255	-0.002
807.208	-6.904	24.457	-17.461	0.033	9.673	-9.608	-0.255	-0.001
807.270	-5.967	23.793	-17.747	0.041	11.181	-11.115	0.986	-0.001
807.333	-4.962	23.087	-18.064	0.033	12.647	-12.565	-0.255	0.000
807.395	-3.933	22.393	-18.393	0.025	14.039	-13.957	-1.495	-0.001
807.458	-2.910	21.711	-18.746	0.033	15.374	-15.309	-0.255	-0.003
807.520	-1.973	21.096	-19.075	0.033	16.669	-16.595	0.986	0.002
807.583	-1.096	20.536	-19.391	0.033	17.914	-17.832	-1.495	0.002
807.646	-0.298	20.024	-19.720	0.033	19.118	-19.036	-0.255	0.002
807.708	0.420	19.604	-19.994	0.033	20.273	-20.199	0.986	0.002
807.771	1.065	19.178	-20.250	0.041	21.378	-21.296	-0.255	0.000
807.833	1.680	18.788	-20.469	0.033	22.459	-22.353	-1.495	0.000
807.896	2.253	18.411	-20.670	0.041	23.483	-23.418	-0.255	0.002
807.958	2.831	18.009	-20.865	0.041	24.466	-24.393	-0.255	-0.001
808.021	3.409	17.620	-21.047	0.041	25.416	-25.343	-1.495	-0.001
808.083	3.994	17.199	-21.242	0.033	26.317	-26.252	-1.495	-0.001
808.146	4.554	16.798	-21.406	0.041	27.202	-27.120	2.226	-0.002
808.209	5.114	16.402	-21.577	0.033	28.046	-27.947	0.986	-0.003
808.271	5.680	15.976	-21.735	0.041	28.832	-28.734	-1.495	-0.002
808.334	6.253	15.537	-21.869	0.041	29.602	-29.495	0.986	-0.003
808.396	6.813	15.093	-21.985	0.041	30.306	-30.216	-0.255	-0.003
808.459	7.403	14.624	-22.107	0.041	30.978	-30.904	-1.495	-0.003
808.521	7.963	14.186	-22.234	0.033	31.633	-31.560	-1.495	-0.002
808.584	8.542	13.735	-22.368	0.033	32.248	-32.149	0.986	-0.001
808.646	9.108	13.297	-22.496	0.033	32.821	-32.731	-1.495	0.000
808.709	9.650	12.871	-22.606	0.041	33.378	-33.280	0.986	-0.001
808.771	10.180	12.457	-22.740	0.041	33.902	-33.788	-0.255	-0.001
808.834	10.709	12.043	-22.855	0.033	34.369	-34.287	0.986	-0.001
808.897	11.227	11.629	-22.965	0.041	34.836	-34.746	-0.255	0.002
808.959	11.781	11.178	-23.081	0.041	35.262	-35.172	0.986	0.000
809.022	12.365	10.709	-23.202	0.057	35.655	-35.565	0.986	0.002
809.084	12.986	10.204	-23.312	0.033	36.032	-35.934	-0.255	0.004
809.147	13.632	9.674	-23.428	0.033	36.368	-36.286	0.986	0.004
809.209	14.241	9.151	-23.513	0.033	36.679	-36.572	0.986	0.003
809.272	14.770	8.645	-23.550	0.049	36.949	-36.867	0.986	0.004
809.334	15.257	8.158	-23.556	0.033	37.203	-37.105	-0.255	0.003
809.397	15.744	7.702	-23.580	0.049	37.416	-37.318	0.986	0.003
809.460	16.201	7.263	-23.604	0.041	37.605	-37.490	-1.495	0.002
809.522	16.639	6.795	-23.580	0.041	37.768	-37.678	-0.255	0.003
809.585	17.090	6.301	-23.550	0.041	37.908	-37.817	-0.255	0.004
809.647	17.498	5.833	-23.476	0.041	38.006	-37.908	0.986	0.003
809.710	17.881	5.315	-23.355	0.033	38.071	-37.973	2.226	0.003
809.772	18.265	4.798	-23.227	0.049	38.121	-38.030	-0.255	0.004
809.835	18.655	4.213	-23.026	0.041	38.112	-38.022	-0.255	0.003
809.897	19.032	3.537	-22.740	0.033	38.063	-37.965	2.226	0.003
809.960	19.446	2.795	-22.405	0.041	37.965	-37.875	0.986	0.003
810.022	19.890	1.924	-21.991	0.025	37.809	-37.711	0.986	0.003
810.085	20.353	1.047	-21.553	0.041	37.572	-37.473	0.986	0.002
810.148	20.816	0.116	-21.102	0.041	37.293	-37.195	-1.495	0.003
810.210	21.303	-0.767	-20.718	0.041	36.949	-36.843	-0.255	0.002
810.273	21.790	-1.607	-20.365	0.041	36.531	-36.441	-0.255	0.000
810.335	22.253	-2.381	-20.043	0.033	36.114	-36.015	-2.735	-0.001
810.398	22.679	-3.075	-19.775	0.033	35.630	-35.549	2.226	0.003
810.460	23.105	-3.750	-19.519	0.041	35.139	-35.041	-0.255	-0.001
810.523	23.476	-4.359	-19.269	0.033	34.607	-34.517	-0.255	0.000
810.585	23.769	-4.907	-19.026	0.041	34.074	-33.976	-0.255	0.002
810.648	24.043	-5.461	-18.746	0.033	33.525	-33.427	-0.255	-0.001
810.711	24.329	-6.021	-18.460	0.041	32.952	-32.862	0.986	0.000
810.773	24.585	-6.521	-18.216	0.041	32.371	-32.289	0.986	0.003
810.836	24.865	-7.062	-17.948	0.033	31.773	-31.691	-0.255	0.002
810.898	25.126	-7.580	-17.693	0.041	31.166	-31.076	0.986	0.003
810.961	25.394	-8.091	-17.449	0.041	30.544	-30.470	0.986	0.004
811.023	25.644	-8.591	-17.187	0.041	29.921	-29.840	0.986	0.002
811.086	25.851	-9.065	-16.925	0.049	29.283	-29.201	-0.255	0.000
811.148	26.082	-9.577	-16.633	0.033	28.635	-28.545	0.986	0.002
811.211	26.265	-10.058	-16.341	0.033	27.972	-27.890	-0.255	0.002
811.273	26.441	-10.533	-16.043	0.033	27.309	-27.227	0.986	0.002
811.336	26.594	-11.044	-15.683	0.041	26.604	-26.539	0.986	0.003
811.399	25.206	-10.843	-14.612	0.606	25.654	-26.129	-1.495	0.065
811.461	24.487	-10.947	-13.820	2.605	23.950	-26.457	0.986	0.033
811.524	24.505	-11.397	-13.400	4.554	22.296	-26.760	-0.255	0.016
811.586	24.530	-11.830	-12.974	6.373	20.715	-27.022	0.986	0.008
811.649	24.542	-12.292	-12.518	8.101	19.232	-27.259	-1.495	0.008
811.711	24.603	-12.792	-12.079	9.714	17.823	-27.456	-1.495	0.003
811.774	24.676	-13.303	-11.629	11.205	16.497	-27.628	0.986	0.004
811.836	24.718	-13.808	-11.172	12.581	15.227	-27.751	-0.255	0.002
811.899	24.773	-14.326	-10.703	13.908	13.990	-27.841	0.986	0.002
811.962	24.810	-14.831	-10.222	15.145	12.794	-27.882	-0.255	0.003
812.024	24.852	-15.306	-9.784	16.267	11.680	-27.898	2.226	0.005
812.087	24.822	-15.738	-9.333	17.316	10.624	-27.874	-0.255	0.004
812.149	24.718	-16.067	-8.907	18.315	9.542	-27.825	-1.495	0.003
812.212	24.585	-16.359	-8.481	19.347	8.437	-27.751	-0.255	0.004
812.274	24.438	-16.639	-8.073	20.395	7.290	-27.669	2.226	0.004
812.337	24.250	-16.913	-7.598	21.468	6.086	-27.538	-0.255	0.003
812.399	24.061	-17.181	-7.129	22.558	4.841	-27.382	-0.255	0.004
812.462	23.848	-17.419	-6.703	23.672	3.579	-27.235	-0.255	0.002
812.524	23.592	-17.674	-6.192	24.745	2.302	-27.071	0.986	0.003
812.587	23.282	-17.869	-5.668	25.818	1.057	-26.866	-1.495	0.003
812.650	22.880	-18.076	-5.072	26.842	-0.205	-26.661	0.986	0.004
812.712	22.393	-18.320	-4.329	27.833	-1.474	-26.399	-0.255	0.002
812.775	21.851	-18.569	-3.543	28.799	-2.736	-26.080	-0.255	0.003
812.837	21.315	-18.880	-2.691	29.684	-4.014	-25.703	-1.495	0.002
812.900	20.779	-19.233	-1.802	30.519	-5.283	-25.253	2.226	0.000
812.962	20.286	-19.562	-0.992	31.273	-6.536	-24.761	0.986	0.002
813.025	19.848	-19.897	-0.195	31.969	-7.773	-24.245	0.986	0.002
813.087	19.428	-20.207	0.524	32.600	-8.961	-23.680	-0.255	0.002
813.150	19.062	-20.499	1.193	33.190	-10.108	-23.123	0.986	0.002
813.213	18.715	-20.785	1.808	33.730	-11.230	-22.550	-1.495	0.003
813.275	18.368	-21.017	2.399	34.238	-12.327	-21.960	-1.495	0.003
813.338	18.046	-21.248	2.947	34.705	-13.392	-21.354	0.986	0.003
813.400	17.711	-21.455	3.507	35.131	-14.424	-20.731	-0.255	0.004
813.463	17.376	-21.656	4.049	35.516	-15.473	-20.092	0.986	0.002
813.525	17.017	-21.875	4.597	35.868	-16.513	-19.421	0.986	0.002
813.588	16.658	-22.064	5.175	36.171	-17.529	-18.716	-0.255	0.003
813.650	16.304	-22.265	5.735	36.466	-18.544	-17.987	-0.255	0.003
813.713	15.964	-22.478	6.289	36.712	-19.552	-17.234	-1.495	0.004
813.775	15.616	-22.691	6.849	36.941	-20.567	-16.447	-0.255	0.002
813.838	15.269	-22.874	7.379	37.138	-21.550	-15.653	-0.255	0.000
813.901	14.928	-23.032	7.866	37.318	-22.525	-14.842	-0.255	0.002
813.963	14.612	-23.154	8.317	37.432	-23.500	-14.015	-1.495	0.000
814.026	14.259	-23.227	8.743	37.564	-24.491	-13.130	-0.255	0.003
814.088	13.912	-23.263	9.139	37.645	-25.498	-12.213	-0.255	0.004
814.151	13.553	-23.294	9.522	37.703	-26.506	-11.246	0.986	0.003
814.213	13.163	-23.306	9.930	37.727	-27.530	-10.271	-0.255	0.003
814.276	12.737	-23.294	10.350	37.719	-28.537	-9.256	-1.495	0.003
814.338	12.317	-23.288	10.776	37.678	-29.528	-8.224	-0.255	0.004
814.401	11.890	-23.300	11.227	37.613	-30.511	-7.159	-0.255	0.003
814.464	11.458	-23.318	11.677	37.498	-31.470	-6.094	0.986	0.003
814.526	11.038	-23.355	12.146	37.367	-32.420	-4.996	0.986	0.003
814.589	10.618	-23.385	12.603	37.195	-33.362	-3.907	-0.255	0.003
814.651	10.180	-23.379	13.047	37.007	-34.295	-2.769	-0.255	0.002
814.714	9.729	-23.361	13.486	36.777	-35.196	-1.622	-0.255	0.004
814.776	9.339	-23.343	13.845	36.507	-36.097	-0.483	2.226	0.002
814.839	9.023	-23.330	14.155	36.228	-36.982	0.696	-0.255	0.002
814.901	8.639	-23.306	14.521	35.925	-37.850	1.859	-0.255	-0.002
814.964	8.286	-23.245	14.843	35.622	-38.694	3.014	-2.735	-0.001
815.026	7.927	-23.190	15.148	35.286	-39.505	4.169	-1.495	0.002
815.089	7.519	-23.105	15.470	34.934	-40.267	5.300	0.986	-0.002
815.152	7.087	-22.995	15.817	34.566	-41.028	6.430	0.986	0.000
815.214	6.655	-22.862	16.116	34.164	-41.757	7.536	-0.255	0.000
815.277	6.210	-22.715	16.420	33.763	-42.421	8.625	0.986	-0.001
815.339	5.711	-22.521	16.706	33.329	-43.068	9.706	-0.255	-0.002
815.402	5.193	-22.277	17.011	32.878	-43.674	10.755	-0.255	0.000
815.464	4.584	-21.973	17.321	32.395	-44.239	11.770	-0.255	-0.002
815.527	3.903	-21.577	17.613	31.895	-44.722	12.794	-1.495	0.002
815.589	3.111	-21.084	17.930	31.330	-45.148	13.777	-0.255	0.002
815.652	2.240	-20.530	18.259	30.732	-45.509	14.752	0.986	0.002
815.715	1.327	-19.957	18.624	30.061	-45.812	15.710	-1.495	0.002
815.777	0.426	-19.428	18.995	29.356	-46.025	16.652	0.986	0.000
815.840	-0.408	-18.929	19.355	28.619	-46.205	17.570	-0.255	-0.002
815.902	-1.181	-18.472	19.677	27.825	-46.336	18.471	0.986	-0.001
815.965	-1.918	-18.076	20.006	27.030	-46.410	19.355	0.986	-0.001
816.027	-2.569	-17.723	20.335	26.227	-46.459	20.207	-0.255	0.003
816.090	-3.178	-17.419	20.633	25.433	-46.492	21.042	-0.255	0.000
816.152	-3.708	-17.114	20.889	24.630	-46.508	21.862	0.986	-0.001
816.215	-4.189	-16.840	21.096	23.819	-46.500	22.640	-0.255	-0.001
816.277	-4.658	-16.548	21.285	23.033	-46.475	23.434	-0.255	0.000
816.340	-5.108	-16.262	21.455	22.247	-46.451	24.188	-0.255	-0.001
816.403	-5.546	-15.970	21.601	21.427	-46.385	24.950	-0.255	0.000
816.465	-5.991	-15.659	21.753	20.608	-46.328	25.695	0.986	-0.001
816.528	-6.441	-15.330	21.875	19.756	-46.205	26.457	0.986	0.000
816.590	-6.843	-15.020	21.979	18.905	-46.123	27.202	-1.495	0.002
816.653	-7.306	-14.655	22.082	18.004	-45.992	27.988	-1.495	0.000
816.715	-7.732	-14.314	22.180	17.094	-45.845	28.758	-1.495	0.002
816.778	-8.195	-13.924	22.259	16.136	-45.664	29.536	2.226	0.002
816.840	-8.658	-13.534	22.338	15.170	-45.468	30.315	-1.495	0.002
816.903	-9.102	-13.169	22.423	14.187	-45.247	31.060	-0.255	0.002
816.966	-9.528	-12.792	22.478	13.155	-44.993	31.854	-0.255	0.000
817.028	-9.918	-12.432	22.527	12.123	-44.714	32.616	2.226	0.000
817.091	-10.314	-12.091	22.588	11.066	-44.436	33.394	0.986	-0.001
817.153	-10.703	-11.756	22.648	9.977	-44.133	34.181	-0.255	0.000
817.216	-11.087	-11.416	22.691	8.895	-43.838	34.959	-0.255	0.002
817.278	-11.483	-11.062	22.746	7.798	-43.510	35.729	-1.495	0.000
817.341	-11.927	-10.667	22.807	6.708	-43.166	36.482	0.986	0.000
817.403	-12.402	-10.253	22.868	5.619	-42.806	37.220	0.986	0.002
817.466	-12.901	-9.820	22.941	4.538	-42.437	37.924	0.986	0.000
817.528	-13.394	-9.358	22.965	3.457	-42.036	38.620	-0.255	0.000
817.591	-13.790	-8.944	22.965	2.375	-41.634	39.308	-0.255	-0.002
817.654	-14.167	-8.493	22.904	1.294	-41.200	39.947	0.986	-0.001
817.716	-14.533	-8.067	22.843	0.238	-40.750	40.594	-0.255	-0.002
817.779	-14.868	-7.690	22.819	-0.852	-40.283	41.192	0.986	-0.002
817.841	-15.172	-7.288	22.715	-1.941	-39.800	41.790	-0.255	-0.005
817.904	-15.476	-6.874	22.618	-3.022	-39.292	42.363	-0.255	-0.005
817.966	-15.763	-6.484	22.515	-4.087	-38.784	42.920	-1.495	-0.005
818.029	-16.018	-6.046	22.350	-5.144	-38.235	43.436	2.226	-0.005
818.091	-16.292	-5.589	22.143	-6.209	-37.662	43.928	0.986	-0.008
818.154	-16.554	-5.065	21.900	-7.257	-37.056	44.378	-0.255	-0.005
818.217	-16.804	-4.475	21.565	-8.281	-36.425	44.780	0.986	-0.005
818.279	-17.084	-3.805	21.175	-9.321	-35.753	45.124	-0.255	-0.006
818.342	-17.419	-3.020	20.731	-10.337	-35.024	45.435	-0.255	-0.007
818.404	-17.760	-2.192	20.250	-11.361	-34.238	45.681	-0.255	-0.006
818.467	-18.113	-1.327	19.750	-12.352	-33.394	45.853	-1.495	-0.006
818.529	-18.515	-0.481	19.312	-13.343	-32.534	45.976	-0.255	-0.006
818.592	-18.880	0.298	18.892	-14.318	-31.625	46.058	-1.495	-0.005
818.654	-19.239	1.047	18.527	-15.276	-30.708	46.090	2.226	-0.007
818.717	-19.580	1.711	18.192	-16.210	-29.758	46.098	-1.495	-0.006
818.779	-19.915	2.344	17.881	-17.135	-28.824	46.082	-0.255	-0.005
818.842	-20.207	2.947	17.571	-18.053	-27.874	46.033	0.986	-0.003
818.905	-20.444	3.501	17.254	-18.921	-26.932	45.984	0.986	-0.003
818.967	-20.645	4.030	16.925	-19.773	-25.990	45.894	2.226	-0.003
819.030	-20.865	4.572	16.597	-20.608	-25.048	45.779	-1.495	-0.006
819.092	-21.053	5.065	16.292	-21.419	-24.106	45.664	-0.255	-0.007
819.155	-21.230	5.553	15.988	-22.214	-23.180	45.517	0.986	-0.003
819.217	-21.431	6.058	15.677	-23.000	-22.238	45.361	0.986	-0.005
