Time (ms)	Ch1 V	Ch2 V	Ch3 V	Ch1 A	Ch2 A	Ch3 A	RPM	Torque
1379.040	27.489	-18.253	-9.279	2.842	5.480	-8.224	0.986	-0.001
1379.102	27.385	-18.618	-8.810	3.055	5.340	-8.297	-0.255	0.002
1379.165	27.251	-19.026	-8.268	3.260	5.185	-8.379	0.986	0.000
1379.227	27.044	-19.361	-7.714	3.481	5.054	-8.445	-2.735	0.002
1379.290	26.734	-19.683	-7.087	3.686	4.906	-8.510	-0.255	0.002
1379.353	26.320	-20.067	-6.283	3.866	4.783	-8.568	0.986	0.002
1379.415	25.845	-20.444	-5.443	4.030	4.644	-8.592	-0.255	0.000
1379.478	25.370	-20.889	-4.518	4.202	4.489	-8.600	0.986	0.000
1379.540	24.840	-21.339	-3.549	4.333	4.325	-8.584	-1.495	0.002
1379.603	24.359	-21.772	-2.636	4.480	4.153	-8.560	0.986	0.003
1379.665	23.909	-22.204	-1.778	4.620	3.989	-8.527	2.226	0.002
1379.728	23.489	-22.600	-0.944	4.759	3.817	-8.486	-0.255	0.003
1379.790	23.129	-22.983	-0.201	4.890	3.620	-8.437	-0.255	0.004
1379.853	22.776	-23.312	0.475	5.029	3.440	-8.379	2.226	0.004
1379.916	22.454	-23.653	1.139	5.160	3.252	-8.322	-0.255	0.003
1379.978	22.101	-23.927	1.778	5.291	3.055	-8.273	-0.255	0.004
1380.041	21.753	-24.231	2.411	5.422	2.859	-8.207	-1.495	0.004
1380.103	21.425	-24.542	3.044	5.545	2.670	-8.134	-0.255	0.003
1380.166	21.041	-24.840	3.720	5.668	2.482	-8.076	-0.255	0.004
1380.228	20.694	-25.139	4.377	5.791	2.285	-8.003	-0.255	0.005
1380.291	20.329	-25.455	5.047	5.906	2.097	-7.929	0.986	0.005
1380.353	19.982	-25.753	5.705	6.020	1.908	-7.839	-0.255	0.003
1380.416	19.610	-26.027	6.332	6.127	1.704	-7.740	0.986	0.003
1380.478	19.239	-26.295	6.983	6.233	1.491	-7.642	2.226	0.004
1380.541	18.874	-26.551	7.598	6.340	1.286	-7.560	2.226	0.002
1380.604	18.515	-26.752	8.146	6.463	1.073	-7.454	0.986	0.003
1380.666	18.149	-26.922	8.694	6.569	0.860	-7.364	-0.255	0.003
1380.729	17.766	-27.062	9.212	6.684	0.655	-7.257	-0.255	0.004
1380.791	17.376	-27.202	9.747	6.798	0.426	-7.159	-0.255	0.002
1380.854	16.956	-27.330	10.283	6.930	0.205	-7.061	0.986	0.002
1380.916	16.451	-27.385	10.849	7.036	-0.016	-6.954	-0.255	-0.001
1380.979	15.988	-27.452	11.391	7.142	-0.246	-6.831	-1.495	-0.001
1381.041	15.489	-27.543	11.963	7.257	-0.459	-6.725	-0.255	-0.001
1381.104	14.989	-27.635	12.548	7.355	-0.672	-6.618	0.986	-0.001
1381.167	14.533	-27.763	13.145	7.462	-0.876	-6.504	0.986	0.000
1381.229	14.046	-27.872	13.735	7.544	-1.081	-6.389	0.986	0.002
1381.292	13.528	-27.939	14.326	7.609	-1.294	-6.250	-1.495	0.003
1381.354	13.017	-28.000	14.892	7.699	-1.507	-6.119	-0.255	0.000
1381.417	12.554	-28.024	15.379	7.773	-1.736	-5.971	0.986	0.002
1381.479	12.152	-28.043	15.799	7.847	-1.958	-5.848	0.986	0.000
1381.542	11.726	-28.073	16.256	7.953	-2.179	-5.701	0.986	0.005
1381.604	11.288	-28.073	16.706	8.043	-2.416	-5.562	0.986	0.003
1381.667	10.849	-28.061	17.114	8.125	-2.654	-5.422	0.986	0.002
1381.729	10.350	-27.994	17.565	8.232	-2.900	-5.275	-1.495	0.000
1381.792	9.814	-27.933	18.015	8.330	-3.145	-5.119	-1.495	-0.001
1381.855	9.285	-27.811	18.429	8.428	-3.375	-4.980	-1.495	0.002
1381.917	8.749	-27.671	18.837	8.527	-3.629	-4.841	-1.495	0.002
1381.980	8.195	-27.495	19.221	8.609	-3.850	-4.693	0.986	0.002
1382.042	7.592	-27.300	19.610	8.691	-4.079	-4.562	-0.255	-0.001
1382.105	6.922	-27.002	20.000	8.764	-4.284	-4.431	-1.495	0.000
1382.167	6.167	-26.624	20.365	8.813	-4.480	-4.284	-1.495	0.000
1382.230	5.291	-26.113	20.755	8.846	-4.661	-4.128	-0.255	-0.001
1382.292	4.323	-25.546	21.139	8.854	-4.833	-3.973	-1.495	0.000
1382.355	3.324	-24.956	21.565	8.854	-4.996	-3.809	0.986	0.002
1382.418	2.307	-24.371	22.009	8.838	-5.136	-3.645	-1.495	0.003
1382.480	1.327	-23.823	22.441	8.797	-5.291	-3.457	0.986	0.004
1382.543	0.426	-23.336	22.843	8.740	-5.390	-3.276	0.986	0.003
1382.605	-0.390	-22.898	23.251	8.666	-5.512	-3.096	-1.495	0.004
1382.668	-1.151	-22.521	23.623	8.600	-5.644	-2.908	-1.495	0.002
1382.730	-1.833	-22.180	23.957	8.527	-5.750	-2.711	-1.495	0.004
1382.793	-2.454	-21.851	24.268	8.453	-5.881	-2.506	-0.255	0.003
1382.855	-3.050	-21.534	24.548	8.371	-5.988	-2.318	0.986	0.004
1382.918	-3.623	-21.224	24.804	8.289	-6.110	-2.113	0.986	0.003
1382.980	-4.177	-20.895	25.047	8.215	-6.217	-1.941	-1.495	0.002
1383.043	-4.737	-20.566	25.260	8.134	-6.307	-1.761	-0.255	0.002
1383.106	-5.285	-20.219	25.480	8.052	-6.422	-1.589	0.986	0.002
1383.168	-5.839	-19.866	25.687	7.978	-6.504	-1.401	-1.495	0.002
1383.231	-6.374	-19.513	25.869	7.888	-6.610	-1.204	-1.495	0.000
1383.293	-6.941	-19.123	26.040	7.790	-6.708	-1.024	-0.255	0.000
1383.356	-7.495	-18.722	26.198	7.716	-6.839	-0.827	0.986	0.003
1383.418	-8.055	-18.271	26.320	7.626	-6.938	-0.623	-1.495	0.004
1383.481	-8.645	-17.833	26.466	7.536	-7.052	-0.418	0.986	0.000
1383.543	-9.224	-17.394	26.600	7.437	-7.159	-0.205	0.986	0.002
1383.606	-9.784	-16.962	26.728	7.339	-7.265	-0.016	-1.495	0.000
1383.669	-10.338	-16.530	26.862	7.241	-7.364	0.197	-0.255	0.004
1383.731	-10.862	-16.128	26.983	7.142	-7.486	0.410	-0.255	0.003
1383.794	-11.391	-15.726	27.111	7.044	-7.593	0.614	-0.255	0.004
1383.856	-11.921	-15.324	27.245	6.962	-7.699	0.819	0.986	0.003
1383.919	-12.444	-14.916	27.355	6.856	-7.822	1.024	0.986	0.003
1383.981	-12.974	-14.478	27.458	6.758	-7.880	1.196	-1.495	0.000
1384.044	-13.546	-14.009	27.568	6.635	-7.970	1.401	0.986	0.003
1384.106	-14.149	-13.498	27.665	6.536	-8.068	1.597	-0.255	0.003
1384.169	-14.758	-12.962	27.738	6.405	-8.125	1.794	0.986	0.004
1384.231	-15.288	-12.469	27.769	6.266	-8.207	2.031	-0.255	0.005
1384.294	-15.775	-11.951	27.744	6.135	-8.314	2.236	-0.255	0.003
1384.357	-16.250	-11.452	27.720	6.012	-8.404	2.457	-0.255	0.006
1384.419	-16.700	-11.002	27.696	5.865	-8.502	2.687	-0.255	0.004
1384.482	-17.102	-10.527	27.647	5.742	-8.584	2.916	-0.255	0.003
1384.544	-17.534	-10.015	27.574	5.603	-8.682	3.145	0.986	0.004
1384.607	-17.942	-9.516	27.470	5.463	-8.772	3.375	-1.495	0.003
1384.669	-18.320	-8.980	27.318	5.340	-8.863	3.612	-0.255	0.000
1384.732	-18.715	-8.402	27.142	5.209	-8.969	3.825	0.986	0.000
1384.794	-19.087	-7.787	26.892	5.078	-9.051	4.038	0.986	0.000
1384.857	-19.434	-7.105	26.588	4.964	-9.116	4.227	-0.255	0.002
1384.920	-19.817	-6.344	26.198	4.841	-9.182	4.415	0.986	0.003
1384.982	-20.231	-5.486	25.753	4.702	-9.190	4.562	0.986	0.003
1385.045	-20.670	-4.530	25.224	4.554	-9.215	4.718	-0.255	0.003
1385.107	-21.078	-3.592	24.694	4.399	-9.190	4.857	-0.255	0.003
1385.170	-21.498	-2.642	24.183	4.243	-9.149	4.996	-0.255	0.004
1385.232	-21.979	-1.705	23.720	4.071	-9.108	5.111	0.986	0.000
1385.295	-22.423	-0.852	23.312	3.882	-9.043	5.234	-0.255	0.002
1385.357	-22.831	-0.055	22.922	3.710	-8.977	5.357	-1.495	0.003
1385.420	-23.239	0.694	22.557	3.530	-8.912	5.463	-0.255	0.002
1385.482	-23.580	1.400	22.204	3.326	-8.822	5.586	0.986	-0.001
1385.545	-23.897	2.064	21.857	3.145	-8.756	5.684	-0.255	0.000
1385.608	-24.171	2.691	21.504	2.957	-8.658	5.799	-1.495	0.000
1385.670	-24.420	3.318	21.132	2.752	-8.576	5.914	0.986	0.002
1385.733	-24.688	3.945	20.773	2.556	-8.478	6.004	0.986	0.000
1385.795	-24.925	4.530	20.414	2.375	-8.404	6.110	0.986	0.002
1385.858	-25.181	5.132	20.085	2.179	-8.314	6.201	-0.255	0.002
1385.920	-25.437	5.729	19.738	1.990	-8.207	6.299	0.986	0.002
1385.983	-25.656	6.295	19.385	1.810	-8.109	6.373	2.226	0.003
1386.045	-25.875	6.868	19.020	1.605	-8.011	6.479	-0.255	0.003
1386.108	-26.058	7.428	18.661	1.409	-7.904	6.561	-1.495	0.003
1386.171	-26.247	8.006	18.271	1.212	-7.798	6.676	-1.495	0.000
1386.233	-26.423	8.572	17.881	0.999	-7.699	6.766	-1.495	0.004
1386.296	-26.557	9.145	17.443	0.803	-7.601	6.897	0.986	0.004
1386.358	-26.642	9.674	16.986	0.598	-7.495	6.987	-0.255	0.003
1386.421	-26.752	10.234	16.536	0.410	-7.405	7.077	0.986	0.003
1386.483	-26.843	10.782	16.085	0.197	-7.298	7.183	-1.495	0.003
1386.546	-26.922	11.330	15.629	-0.025	-7.192	7.282	-0.255	0.002
1386.608	-27.050	11.884	15.202	-0.213	-7.069	7.380	-0.255	0.003
1386.671	-27.202	12.463	14.764	-0.401	-6.962	7.470	0.986	0.002
1386.733	-27.324	13.035	14.301	-0.606	-6.848	7.552	-0.255	0.002
1386.796	-27.440	13.632	13.833	-0.803	-6.741	7.626	0.986	0.000
1386.859	-27.556	14.241	13.339	-1.016	-6.602	7.691	-0.255	0.002
1386.921	-27.647	14.831	12.822	-1.204	-6.471	7.757	-0.255	0.000
1386.984	-27.677	15.349	12.365	-1.409	-6.332	7.831	0.986	0.002
1387.046	-27.702	15.854	11.872	-1.630	-6.176	7.904	-1.495	0.002
1387.109	-27.690	16.341	11.379	-1.843	-6.045	7.978	-0.255	0.000
1387.171	-27.677	16.798	10.904	-2.040	-5.897	8.043	-1.495	0.000
1387.234	-27.665	17.260	10.429	-2.269	-5.766	8.125	-0.255	-0.001
1387.296	-27.592	17.686	9.948	-2.474	-5.603	8.191	-0.255	-0.001
1387.359	-27.525	18.131	9.425	-2.703	-5.455	8.273	-0.255	-0.001
1387.422	-27.428	18.496	8.968	-2.932	-5.316	8.347	0.986	0.000
1387.484	-27.294	18.886	8.444	-3.154	-5.168	8.420	2.226	0.000
1387.547	-27.117	19.251	7.909	-3.366	-5.037	8.502	-0.255	0.003
1387.609	-26.825	19.586	7.276	-3.579	-4.906	8.568	-0.255	0.000
1387.672	-26.441	19.964	6.521	-3.768	-4.759	8.617	0.986	0.004
1387.734	-25.979	20.347	5.662	-3.940	-4.620	8.650	0.986	0.002
1387.797	-25.480	20.773	4.755	-4.087	-4.472	8.682	-0.255	0.002
1387.859	-24.962	21.230	3.781	-4.251	-4.317	8.658	-0.255	0.003
1387.922	-24.457	21.674	2.849	-4.390	-4.153	8.633	0.986	0.003
1387.984	-24.012	22.094	1.973	-4.530	-3.964	8.600	-1.495	0.002
1388.047	-23.586	22.484	1.145	-4.652	-3.809	8.560	-0.255	0.003
1388.110	-23.221	22.880	0.396	-4.792	-3.620	8.519	-0.255	0.002
1388.172	-22.874	23.233	-0.311	-4.931	-3.440	8.469	-0.255	0.000
1388.235	-22.521	23.574	-0.986	-5.046	-3.260	8.404	-0.255	-0.001
1388.297	-22.180	23.921	-1.680	-5.185	-3.063	8.347	-0.255	-0.001
1388.360	-21.827	24.225	-2.320	-5.300	-2.859	8.273	-0.255	-0.001
1388.422	-21.479	24.511	-2.965	-5.422	-2.662	8.207	0.986	-0.001
1388.485	-21.126	24.804	-3.610	-5.553	-2.474	8.125	0.986	0.000
1388.547	-20.785	25.090	-4.237	-5.668	-2.285	8.052	0.986	0.002
1388.610	-20.432	25.370	-4.877	-5.783	-2.105	7.970	-0.255	-0.001
1388.673	-20.073	25.668	-5.516	-5.881	-1.900	7.880	-0.255	-0.001
1388.735	-19.714	25.954	-6.149	-5.979	-1.704	7.798	0.986	0.000
1388.798	-19.361	26.228	-6.788	-6.078	-1.491	7.691	-0.255	0.000
1388.860	-18.983	26.490	-7.428	-6.192	-1.286	7.593	-0.255	0.002
1388.923	-18.618	26.709	-8.006	-6.291	-1.081	7.478	0.986	-0.001
1388.985	-18.247	26.916	-8.572	-6.413	-0.876	7.396	-0.255	0.000
1389.048	-17.869	27.069	-9.108	-6.528	-0.647	7.290	0.986	0.002
1389.110	-17.473	27.202	-9.644	-6.643	-0.451	7.200	-0.255	0.000
1389.173	-17.047	27.294	-10.155	-6.758	-0.221	7.093	-0.255	0.003
1389.235	-16.578	27.367	-10.685	-6.872	-0.000	6.995	0.986	0.002
1389.298	-16.104	27.428	-11.233	-6.987	0.213	6.880	-0.255	0.000
1389.361	-15.616	27.525	-11.805	-7.093	0.442	6.766	-0.255	-0.001
1389.423	-15.117	27.610	-12.396	-7.208	0.655	6.667	-0.255	0.002
1389.486	-14.624	27.714	-12.992	-7.282	0.876	6.561	0.986	0.000
1389.548	-14.143	27.830	-13.601	-7.380	1.057	6.438	-2.735	0.000
1389.611	-13.626	27.927	-14.210	-7.454	1.261	6.307	2.226	0.002
1389.673	-13.096	27.988	-14.807	-7.536	1.474	6.176	-0.255	0.002
1389.736	-12.597	28.000	-15.312	-7.609	1.687	6.037	0.986	0.000
1389.798	-12.201	28.031	-15.738	-7.691	1.917	5.906	0.986	0.000
1389.861	-11.763	28.037	-16.189	-7.790	2.146	5.766	0.986	0.000
1389.924	-11.330	28.037	-16.615	-7.880	2.384	5.627	-0.255	0.003
1389.986	-10.886	28.012	-17.041	-7.970	2.613	5.488	-0.255	0.000
1390.049	-10.405	27.976	-17.473	-8.076	2.850	5.357	0.986	0.000
1390.111	-9.912	27.927	-17.924	-8.166	3.096	5.201	-1.495	-0.001
1390.174	-9.352	27.781	-18.344	-8.265	3.342	5.062	0.986	-0.001
1390.236	-8.828	27.659	-18.746	-8.355	3.579	4.906	-1.495	0.000
1390.299	-8.286	27.501	-19.123	-8.461	3.817	4.775	-0.255	0.000
1390.361	-7.696	27.282	-19.519	-8.543	4.046	4.636	2.226	0.000
1390.424	-7.014	27.014	-19.909	-8.617	4.251	4.497	-0.255	0.002
1390.486	-6.265	26.636	-20.298	-8.691	4.456	4.358	-0.255	0.000
1390.549	-5.394	26.161	-20.676	-8.715	4.636	4.210	-0.255	0.000
1390.612	-4.432	25.583	-21.084	-8.715	4.808	4.046	-1.495	0.002
1390.674	-3.428	25.005	-21.498	-8.707	4.964	3.882	-0.255	0.000
1390.737	-2.435	24.426	-21.930	-8.699	5.095	3.719	-0.255	0.000
1390.799	-1.467	23.897	-22.362	-8.658	5.250	3.547	-0.255	-0.001
1390.862	-0.591	23.403	-22.746	-8.600	5.365	3.358	-0.255	0.000
1390.924	0.231	22.965	-23.136	-8.543	5.496	3.170	-1.495	0.000
1390.987	0.998	22.575	-23.513	-8.461	5.619	2.981	0.986	-0.002
1391.049	1.680	22.241	-23.872	-8.396	5.750	2.777	0.986	0.000
1391.112	2.344	21.894	-24.183	-8.330	5.865	2.588	-0.255	0.000
1391.175	2.947	21.565	-24.475	-8.240	5.988	2.400	-0.255	0.000
1391.237	3.531	21.248	-24.743	-8.166	6.086	2.203	-0.255	0.002
1391.300	4.097	20.919	-24.980	-8.101	6.209	2.023	-0.255	-0.001
1391.362	4.651	20.597	-25.212	-8.027	6.307	1.835	-0.255	0.002
1391.425	5.199	20.256	-25.431	-7.945	6.413	1.663	-0.255	-0.001
1391.487	5.747	19.903	-25.638	-7.847	6.504	1.491	-0.255	-0.001
1391.550	6.277	19.562	-25.808	-7.781	6.594	1.294	2.226	-0.001
1391.612	6.849	19.166	-25.991	-7.683	6.708	1.098	0.986	0.002
1391.675	7.397	18.770	-26.143	-7.585	6.823	0.901	-0.255	-0.002
1391.737	7.951	18.356	-26.283	-7.519	6.938	0.713	-0.255	0.000
1391.800	8.542	17.924	-26.441	-7.413	7.061	0.500	-0.255	0.002
1391.863	9.102	17.492	-26.581	-7.331	7.175	0.303	-0.255	0.000
1391.925	9.662	17.053	-26.709	-7.241	7.282	0.082	-0.255	0.002
1391.988	10.210	16.633	-26.825	-7.151	7.388	-0.131	-1.495	0.002
1392.050	10.715	16.219	-26.935	-7.052	7.503	-0.336	-2.735	-0.001
1392.113	11.239	15.811	-27.062	-6.962	7.601	-0.532	-1.495	0.002
1392.175	11.775	15.416	-27.196	-6.864	7.724	-0.737	-0.255	0.003
1392.238	12.286	15.020	-27.306	-6.758	7.822	-0.934	-0.255	0.003
1392.300	12.828	14.581	-27.428	-6.667	7.921	-1.130	0.986	0.000
1392.363	13.406	14.125	-27.525	-6.577	8.019	-1.327	-0.255	-0.001
1392.426	13.991	13.626	-27.629	-6.454	8.093	-1.515	-0.255	0.000
1392.488	14.606	13.096	-27.702	-6.340	8.183	-1.736	-0.255	-0.001
1392.551	15.148	12.591	-27.750	-6.201	8.265	-1.941	-0.255	0.002
1392.613	15.647	12.079	-27.744	-6.061	8.363	-2.162	-0.255	0.000
1392.676	16.122	11.574	-27.708	-5.947	8.453	-2.408	-0.255	0.002
1392.738	16.609	11.087	-27.714	-5.816	8.551	-2.613	-0.255	0.000
1392.801	17.041	10.606	-27.659	-5.676	8.641	-2.850	0.986	0.003
1392.863	17.461	10.094	-27.586	-5.545	8.740	-3.072	2.226	-0.002
1392.926	17.887	9.589	-27.489	-5.406	8.830	-3.309	-0.255	0.000
1392.988	18.241	9.090	-27.355	-5.267	8.920	-3.547	0.986	0.003
1393.051	18.624	8.542	-27.196	-5.144	9.026	-3.760	-0.255	0.000
1393.114	18.989	7.970	-26.977	-5.021	9.125	-3.981	-0.255	-0.001
1393.176	19.343	7.312	-26.697	-4.898	9.198	-4.177	-2.735	0.000
1393.239	19.726	6.563	-26.314	-4.783	9.256	-4.366	-0.255	-0.001
1393.301	20.134	5.711	-25.869	-4.652	9.289	-4.538	-0.255	0.000
1393.364	20.591	4.749	-25.352	-4.505	9.305	-4.685	-0.255	0.002
1393.426	21.023	3.769	-24.810	-4.358	9.280	-4.816	0.986	0.002
1393.489	21.425	2.813	-24.280	-4.194	9.256	-4.956	-0.255	0.000
1393.551	21.912	1.851	-23.787	-4.022	9.215	-5.078	-0.255	0.002
1393.614	22.362	1.005	-23.385	-3.842	9.157	-5.201	-0.255	0.002
1393.677	22.758	0.219	-23.008	-3.661	9.092	-5.316	-1.495	-0.001
1393.739	23.160	-0.548	-22.636	-3.489	9.018	-5.431	-0.255	-0.002
1393.802	23.501	-1.236	-22.301	-3.293	8.953	-5.553	-0.255	-0.001
1393.864	23.836	-1.930	-21.942	-3.096	8.871	-5.660	-0.255	-0.002
1393.927	24.122	-2.575	-21.583	-2.908	8.781	-5.775	0.986	-0.002
1393.989	24.378	-3.209	-21.199	-2.711	8.707	-5.873	-0.255	-0.003
1394.052	24.639	-3.830	-20.828	-2.523	8.617	-5.971	-1.495	-0.003
1394.114	24.889	-4.432	-20.499	-2.334	8.519	-6.078	-0.255	-0.003
1394.177	25.145	-5.005	-20.164	-2.162	8.437	-6.168	-0.255	-0.002
1394.239	25.376	-5.559	-19.823	-1.974	8.330	-6.250	-0.255	-0.002
1394.302	25.589	-6.119	-19.489	-1.777	8.224	-6.356	0.986	-0.002
1394.365	25.790	-6.667	-19.142	-1.589	8.125	-6.438	2.226	-0.001
1394.427	25.979	-7.239	-18.764	-1.392	8.035	-6.520	-0.255	-0.001
1394.490	26.167	-7.817	-18.362	-1.196	7.921	-6.618	0.986	0.002
1394.552	26.326	-8.371	-17.973	-0.999	7.839	-6.725	-1.495	0.000
1394.615	26.490	-8.980	-17.534	-0.803	7.732	-6.815	-0.255	0.002
1394.677	26.618	-9.559	-17.090	-0.598	7.626	-6.921	-1.495	0.002
1394.740	26.734	-10.125	-16.627	-0.393	7.527	-7.028	-0.255	0.002
1394.802	26.819	-10.661	-16.183	-0.197	7.413	-7.118	0.986	0.002
1394.865	26.904	-11.209	-15.720	0.025	7.306	-7.216	-0.255	0.002
1394.928	27.002	-11.738	-15.294	0.221	7.192	-7.306	-1.495	0.002
1394.990	27.129	-12.292	-14.862	0.426	7.077	-7.405	-0.255	0.002
1395.053	27.269	-12.877	-14.417	0.606	6.962	-7.486	-1.495	0.002
1395.115	27.397	-13.461	-13.948	0.811	6.856	-7.560	-0.255	0.002
1395.178	27.525	-14.094	-13.461	1.016	6.725	-7.642	2.226	0.002
1395.240	27.623	-14.709	-12.950	1.212	6.577	-7.699	0.986	0.002
1395.303	27.659	-15.245	-12.457	1.409	6.446	-7.773	0.986	0.002
1395.365	27.696	-15.738	-11.994	1.630	6.307	-7.839	0.986	0.002
1395.428	27.690	-16.219	-11.513	1.835	6.160	-7.904	-0.255	0.002
1395.490	27.683	-16.688	-11.038	2.048	6.020	-7.986	-0.255	0.002
1395.553	27.665	-17.163	-10.545	2.261	5.873	-8.052	-1.495	-0.001
1395.616	27.610	-17.607	-10.040	2.490	5.709	-8.109	-0.255	-0.002
1395.678	27.543	-18.046	-9.528	2.711	5.578	-8.175	-0.255	-0.001
1395.741	27.428	-18.454	-9.023	2.924	5.422	-8.248	0.986	0.000
1395.803	27.324	-18.819	-8.554	3.145	5.275	-8.338	-0.255	-0.001
1395.866	27.154	-19.172	-8.012	3.375	5.136	-8.412	0.986	-0.001
1395.928	26.904	-19.543	-7.397	3.579	4.996	-8.486	0.986	-0.001
1395.991	26.527	-19.884	-6.679	3.776	4.865	-8.543	0.986	-0.001
1396.053	26.058	-20.280	-5.826	3.948	4.718	-8.576	0.986	-0.001
1396.116	25.553	-20.688	-4.913	4.112	4.571	-8.592	2.226	0.002
1396.179	25.047	-21.139	-3.957	4.251	4.415	-8.584	0.986	0.000
1396.241	24.554	-21.589	-3.002	4.415	4.251	-8.560	-1.495	-0.001
1396.304	24.085	-22.015	-2.125	4.538	4.079	-8.527	-1.495	0.000
1396.366	23.671	-22.423	-1.291	4.669	3.899	-8.486	0.986	0.000
1396.429	23.294	-22.807	-0.542	4.792	3.710	-8.437	-0.255	0.000
1396.491	22.941	-23.142	0.146	4.947	3.538	-8.387	-0.255	-0.002
1396.554	22.612	-23.489	0.834	5.062	3.334	-8.330	2.226	-0.002
1396.616	22.277	-23.805	1.473	5.209	3.137	-8.273	-0.255	-0.003
1396.679	21.918	-24.122	2.131	5.332	2.957	-8.199	-0.255	-0.002
1396.741	21.565	-24.426	2.795	5.455	2.760	-8.134	-0.255	-0.005
1396.804	21.206	-24.725	3.470	5.570	2.564	-8.076	0.986	-0.001
1396.867	20.852	-25.041	4.110	5.701	2.375	-7.986	2.226	-0.002
1396.929	20.493	-25.339	4.755	5.807	2.179	-7.921	0.986	-0.003
1396.992	20.128	-25.613	5.406	5.922	1.982	-7.839	-0.255	-0.003
1397.054	19.775	-25.894	6.046	6.020	1.794	-7.749	0.986	-0.001
1397.117	19.422	-26.161	6.661	6.119	1.581	-7.650	-1.495	-0.001
1397.179	19.038	-26.417	7.294	6.225	1.376	-7.544	-0.255	-0.001
1397.242	18.697	-26.648	7.872	6.348	1.188	-7.446	-0.255	0.002
1397.304	18.326	-26.849	8.438	6.471	0.958	-7.355	-0.255	0.000
1397.367	17.954	-27.026	8.974	6.569	0.754	-7.257	-0.255	0.002
1397.430	17.577	-27.172	9.516	6.684	0.557	-7.159	0.986	0.000
1397.492	17.139	-27.294	10.046	6.815	0.328	-7.052	-0.255	0.000
1397.555	16.688	-27.391	10.594	6.913	0.090	-6.954	0.986	0.000
1397.617	16.213	-27.452	11.148	7.036	-0.123	-6.831	0.986	-0.001
1397.680	15.726	-27.519	11.702	7.159	-0.344	-6.733	-0.255	0.002
1397.742	15.233	-27.592	12.262	7.241	-0.565	-6.626	-0.255	0.000
1397.805	14.764	-27.708	12.865	7.355	-0.762	-6.512	-0.255	0.002
1397.867	14.277	-27.830	13.467	7.446	-0.967	-6.405	-1.495	-0.001
1397.930	13.784	-27.933	14.052	7.519	-1.171	-6.291	-0.255	0.000
1397.992	13.248	-28.000	14.661	7.601	-1.376	-6.160	-1.495	-0.001
1398.055	12.737	-28.024	15.190	7.683	-1.605	-6.029	-0.255	0.000
1398.118	12.323	-28.037	15.629	7.765	-1.810	-5.881	-0.255	-0.002
1398.180	11.927	-28.061	16.037	7.863	-2.040	-5.750	0.986	-0.002
1398.243	11.483	-28.061	16.493	7.953	-2.269	-5.619	0.986	-0.001
1398.305	11.050	-28.073	16.925	8.043	-2.498	-5.472	-0.255	0.000
1398.368	10.575	-28.037	17.364	8.150	-2.752	-5.340	0.986	0.000
1398.430	10.034	-27.951	17.820	8.232	-2.990	-5.193	0.986	-0.002
1398.493	9.510	-27.872	18.259	8.338	-3.260	-5.037	-0.255	-0.003
1398.555	8.980	-27.744	18.655	8.437	-3.473	-4.890	-2.735	-0.001
1398.618	8.451	-27.574	19.038	8.543	-3.719	-4.759	0.986	-0.002
1398.681	7.872	-27.391	19.422	8.633	-3.948	-4.611	0.986	-0.002
1398.743	7.245	-27.136	19.811	8.715	-4.161	-4.480	0.986	-0.003
1398.806	6.508	-26.795	20.207	8.789	-4.358	-4.358	-1.495	-0.001
1398.868	5.662	-26.338	20.585	8.830	-4.562	-4.218	-0.255	-0.002
1398.931	4.731	-25.790	20.986	8.854	-4.734	-4.063	0.986	0.000
1398.993	3.714	-25.199	21.413	8.854	-4.890	-3.891	-1.495	-0.003
1399.056	2.709	-24.615	21.833	8.838	-5.046	-3.727	0.986	-0.001
1399.118	1.711	-24.055	22.265	8.789	-5.177	-3.555	-0.255	-0.001
1399.181	0.810	-23.531	22.661	8.748	-5.316	-3.383	2.226	-0.001
1399.243	-0.018	-23.087	23.050	8.699	-5.431	-3.186	-0.255	-0.001
1399.306	-0.804	-22.679	23.452	8.633	-5.562	-3.014	-0.255	-0.001
1399.369	-1.492	-22.332	23.787	8.560	-5.676	-2.818	-0.255	0.000
1399.431	-2.155	-22.009	24.116	8.486	-5.816	-2.613	0.986	0.000
1399.494	-2.788	-21.674	24.414	8.412	-5.922	-2.416	-0.255	-0.001
1399.556	-3.379	-21.346	24.682	8.322	-6.053	-2.236	-0.255	-0.002
1399.619	-3.945	-21.029	24.932	8.256	-6.151	-2.040	-0.255	-0.002
1399.681	-4.505	-20.694	25.169	8.175	-6.250	-1.868	-0.255	-0.001
1399.744	-5.059	-20.359	25.400	8.093	-6.364	-1.687	-0.255	-0.001
1399.806	-5.595	-20.012	25.589	8.027	-6.454	-1.499	-0.255	0.003
1399.869	-6.125	-19.671	25.772	7.929	-6.561	-1.311	2.226	-0.001
1399.932	-6.679	-19.294	25.954	7.855	-6.667	-1.122	-1.495	0.000
1399.994	-7.239	-18.892	26.101	7.765	-6.774	-0.926	0.986	-0.001
1400.057	-7.781	-18.454	26.222	7.667	-6.880	-0.713	0.986	0.000
1400.119	-8.359	-18.021	26.368	7.585	-7.003	-0.516	0.986	0.000
1400.182	-8.938	-17.601	26.521	7.495	-7.118	-0.319	-0.255	0.000
1400.244	-9.516	-17.157	26.667	7.413	-7.233	-0.115	-1.495	-0.002
